id,video_path,frame_path_folder,label,type
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/370_483.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/370_483,1,val
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/371_367.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/371_367,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/372_413.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/372_413,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/373_394.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/373_394,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/374_407.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/374_407,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/375_251.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/375_251,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/376_381.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/376_381,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/377_333.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/377_333,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/378_368.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/378_368,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/379_158.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/379_158,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/380_358.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/380_358,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/381_376.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/381_376,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/382_409.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/382_409,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/383_353.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/383_353,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/384_932.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/384_932,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/385_414.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/385_414,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/386_154.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/386_154,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/387_311.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/387_311,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/388_308.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/388_308,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/389_480.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/389_480,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/390_709.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/390_709,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/391_406.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/391_406,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/392_339.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/392_339,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/393_405.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/393_405,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/394_373.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/394_373,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/395_401.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/395_401,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/396_272.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/396_272,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/397_602.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/397_602,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/398_457.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/398_457,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/399_488.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/399_488,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/400_476.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/400_476,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/401_395.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/401_395,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/402_453.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/402_453,1,val
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/403_497.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/403_497,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/404_429.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/404_429,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/405_393.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/405_393,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/406_391.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/406_391,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/407_374.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/407_374,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/408_424.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/408_424,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/409_382.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/409_382,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/410_411.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/410_411,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/411_410.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/411_410,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/412_274.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/412_274,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/413_372.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/413_372,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/414_385.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/414_385,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/415_484.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/415_484,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/416_342.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/416_342,1,val
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/417_496.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/417_496,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/418_507.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/418_507,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/419_824.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/419_824,1,val
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/420_257.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/420_257,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/421_423.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/421_423,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/422_695.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/422_695,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/423_421.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/423_421,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/424_408.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/424_408,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/425_485.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/425_485,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/426_287.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/426_287,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/427_637.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/427_637,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/428_466.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/428_466,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/429_404.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/429_404,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/430_459.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/430_459,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/431_447.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/431_447,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/432_357.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/432_357,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/433_498.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/433_498,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/434_438.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/434_438,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/435_456.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/435_456,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/436_526.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/436_526,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/437_360.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/437_360,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/438_434.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/438_434,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/439_441.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/439_441,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/440_364.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/440_364,1,val
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/441_439.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/441_439,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/442_195.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/442_195,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/443_514.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/443_514,1,val
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/444_655.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/444_655,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/445_494.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/445_494,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/446_667.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/446_667,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/447_431.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/447_431,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/448_361.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/448_361,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/449_451.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/449_451,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/450_533.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/450_533,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/451_449.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/451_449,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/452_550.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/452_550,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/453_402.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/453_402,1,val
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/454_527.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/454_527,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/455_471.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/455_471,1,val
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/456_435.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/456_435,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/457_398.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/457_398,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/458_722.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/458_722,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/459_430.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/459_430,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/460_678.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/460_678,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/461_250.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/461_250,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/462_467.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/462_467,1,test
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/463_464.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/463_464,1,train
Deepfakes,/media/NAS/DATASET/FaceForensics_Dec2020/FaceForensics++/video_data/data_c23/manipulated_sequences/Deepfakes/c23/videos/464_463.mp4,/media/NAS/DATASET/faceforensics++/Dec2020/v1face_data/data_raw/manipulated_sequences/Deepfakes/c23/v1faces/464_463,1,train
